53,9.72 
54,9.91 
54,8.55 
54,8.90 
54,8.95 
54,9.52 
54,10.01 
54,10.04 
54,10.55 
54,10.53 
54,10.60 
54,10.84 
54,11.02 
54,9.79 
55,9.87 
55,8.67 
55,8.97 
55,9.31 
55,9.70 
55,10.09 
55,10.47 
55,10.54 
55,10.56 
55,10.89 
55,11.20 
55,11.16 
55,9.87 
56,10.20 
56,8.80 
56,9.01 
56,9.15 
56,9.84 
56,10.10 
56,10.24 
56,10.54 
56,10.64 
56,11.07 
56,11.01 
56,11.32 
56,9.91 
57,10.27 
57,8.99 
57,9.22 
57,9.31 
57,9.78 
57,10.44 
57,10.64 
57,10.66 
57,10.93 
57,10.92 
57,11.32 
57,11.52 
57,10.13 
58,10.35 
58,8.88 
58,9.33 
58,9.30 
58,9.64 
58,10.49 
58,10.38 
58,10.86 
58,10.75 
58,11.21 
58,11.29 
58,11.44 
58,10.25 
59,10.25 
59,9.19 
59,9.36 
59,9.57 
59,9.98 
59,10.50 
59,10.79 
59,10.71 
59,10.93 
59,11.24 
59,11.51 
59,11.76 
59,10.29 
60,10.33 
60,9.05 
60,9.23 
60,9.70 
60,9.85 
60,10.35 
60,10.69 
60,11.02 
60,11.07 
60,11.11 
60,11.36 
60,11.65 
60,10.16 
61,10.54 
61,9.07 
61,9.40 
61,9.54 
61,9.95 
61,10.68 
61,10.87 
61,10.99 
61,11.04 
61,11.46 
61,11.45 
61,11.68 
61,10.35 
62,10.59 
62,9.32 
62,9.59 
62,9.61 
62,10.27 
62,10.57 
62,10.75 
62,11.07 
62,11.27 
62,11.63 
62,11.82 
62,11.95 
62,10.53 
63,10.65 
63,9.23 
63,9.52 
63,9.70 
63,10.26 
63,10.61 
63,10.99 
63,11.30 
63,11.27 
63,11.42 
63,11.74 
63,11.88 
63,10.47 
64,10.61 
64,9.51 
64,9.56 
64,9.83 
64,10.40 
64,10.74 
64,10.90 
64,11.30 
64,11.34 
64,11.76 
64,11.63 
64,12.17 
64,10.52 
65,10.75 
65,9.53 
65,9.59 
65,9.73 
65,10.32 
65,10.67 
65,10.91 
65,11.28 
65,11.56 
65,11.84 
65,11.91 
65,12.20 
65,10.55 
66,10.73 
66,9.47 
66,9.70 
66,9.86 
66,10.45 
66,10.98 
66,10.92 
66,11.26 
66,11.61 
66,11.83 
66,12.02 
66,12.16 
66,10.67 
67,10.84 
67,9.47 
67,9.61 
67,9.87 
67,10.43 
67,10.89 
67,10.95 
67,11.22 
67,11.75 
67,11.97 
67,11.98 
67,12.17 
67,10.59 
68,10.95 
68,9.58 
68,9.76 
68,9.94 
68,10.45 
68,10.86 
68,11.23 
68,11.41 
68,11.79 
68,11.83 
68,12.02 
68,12.30 
68,10.74 
69,10.95 
69,9.48 
69,9.71 
69,10.03 
69,10.32 
69,11.19 
69,11.08 
69,11.43 
69,11.63 
69,12.12 
69,12.18 
69,12.21 
69,10.69 
70,11.07 
70,9.64 
70,10.01 
70,10.13 
70,10.58 
70,11.21 
70,11.28 
70,11.60 
70,11.65 
70,11.97 
70,12.28 
70,12.38 
70,10.99 
71,10.94 
71,9.71 
71,9.84 
71,10.18 
71,10.76 
71,11.33 
71,11.27 
71,11.54 
71,11.86 
71,11.99 
71,12.20 
71,12.47 
71,10.83 
72,10.99 
72,9.66 
72,10.11 
72,10.29 
72,10.53 
72,11.07 
72,11.44 
72,11.65 
72,11.78 
72,12.08 
72,12.49 
72,12.43 
72,11.11 
73,11.05 
73,9.81 
73,10.12 
73,10.12 
73,10.70 
73,11.31 
73,11.49 
73,11.74 
73,11.93 
73,12.31 
73,12.23 
73,12.59 
73,11.12 
74,11.19 
74,9.96 
74,9.91 
74,10.20 
74,10.64 
74,11.08 
74,11.59 
74,11.77 
74,11.90 
74,12.30 
74,12.38 
74,12.75 
74,10.91 
75,11.11 
75,9.97 
75,10.18 
75,10.17 
75,10.67 
75,11.46 
75,11.63 
75,11.77 
75,11.94 
75,12.38 
75,12.48 
75,12.77 
75,11.18 
76,11.29 
76,9.96 
76,10.19 
76,10.50 
76,10.75 
76,11.40 
76,11.67 
76,11.95 
76,11.97 
76,12.11 
76,12.30 
76,12.77 
76,11.20 
77,11.30 
77,10.02 
77,10.12 
77,10.52 
77,10.92 
77,11.27 
77,11.62 
77,11.78 
77,11.99 
77,12.25 
77,12.56 
77,12.84 
77,11.13 
78,11.19 
78,9.85 
78,10.31 
78,10.37 
78,10.71 
78,11.33 
78,11.84 
78,12.07 
78,12.02 
78,12.48 
78,12.38 
78,12.68 
78,11.33 
79,11.28 
79,9.94 
79,10.13 
79,10.43 
79,11.04 
79,11.50 
79,11.69 
79,11.81 
79,11.99 
79,12.31 
79,12.48 
79,12.78 
79,11.15 
80,11.52 
80,10.13 
80,10.39 
80,10.37 
80,10.95 
80,11.45 
80,11.58 
80,12.00 
80,12.34 
80,12.23 
80,12.83 
80,12.98 
80,11.41 
81,11.31 
81,10.05 
81,10.30 
81,10.60 
81,10.96 
81,11.45 
81,11.66 
81,12.09 
81,12.24 
81,12.50 
81,12.65 
81,12.90 
81,11.33 
82,11.35 
82,10.10 
82,10.28 
82,10.53 
82,10.97 
82,11.67 
82,11.77 
82,12.19 
82,12.33 
82,12.42 
82,12.90 
82,12.96 
82,11.31 
83,11.54 
83,10.20 
83,10.36 
83,10.70 
83,10.91 
83,11.74 
83,11.88 
83,11.92 
83,12.37 
83,12.52 
83,12.68 
83,13.07 
83,11.40 
84,11.44 
84,10.11 
84,10.27 
84,10.73 
84,11.06 
84,11.57 
84,11.82 
84,12.19 
84,12.38 
84,12.39 
84,12.82 
84,12.98 
84,11.30 
85,11.65 
85,10.03 
85,10.45 
85,10.77 
85,11.25 
85,11.56 
85,11.88 
85,12.00 
85,12.33 
85,12.41 
85,12.91 
85,12.91 
85,11.49 
86,11.51 
86,10.25 
86,10.47 
86,10.73 
86,11.15 
86,11.72 
86,11.92 
86,12.20 
86,12.44 
86,12.43 
86,12.96 
86,13.14 
86,11.51 
